ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
57478,"Aleksandr ""Alex"" Karapetyan",M,25.0,170.0,92.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,
65521,Khachatur Kyapanaktsyan,M,28.0,172.0,77.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middleweight,
74642,Aghasi Manukyan,M,29.0,165.0,60.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
74643,Anush Manukyan,F,26.0,,,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,
74645,Mkhitar Razmikovich Manukyan,M,23.0,166.0,63.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
74646,Samvel Manukyan,M,21.0,165.0,65.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
75925,Armen Martirosyan,M,26.0,187.0,75.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,
79836,Israel Militosyan,M,27.0,165.0,70.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Lightweight,
80668,Armen Mkrtchyan,M,22.0,153.0,52.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Silver
83259,Nshan Munchyan,M,33.0,158.0,48.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Flyweight,
84861,Armen Lyudvikovich Nazaryan,M,22.0,162.0,60.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold
91312,Lernik Papyan,M,29.0,162.0,51.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,
93953,Hrachya Petikyan,M,36.0,174.0,78.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
105781,Sargis Sargsyan,M,23.0,180.0,76.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,
125215,Ara Vardanyan,M,21.0,,108.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight II,
132771,Hayk Yeghiazaryan,M,24.0,,70.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Lightweight,
132772,Tsolak Yeghishyan,M,25.0,177.0,88.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
336,Arif Yadulla Abdullayev,M,27.0,164.0,60.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
339,Namiq Yadulla Abdullayev,M,25.0,167.0,55.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver
1126,Vilayt Aayev,M,24.0,168.0,62.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
2790,Elad Ahad Allahverdiyev,M,23.0,176.0,76.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Freestyle",
5724,rad Suleyman Aumova,F,38.0,158.0,57.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",
5724,rad Suleyman Aumova,F,38.0,158.0,57.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
6186,Arif Axundov,M,23.0,187.0,70.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,
17143,Elvira Cabbarova,F,19.0,168.0,59.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres,
19206,Emin Hafis Cbrayilov,M,18.0,173.0,58.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Diving,Diving Men's Platform,
34239,Aleksey Fatyanov,M,27.0,180.0,73.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,
44558,Mmmdsalam Haciyev,M,24.0,178.0,77.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Welterweight, Freestyle",
48362,Tofiq Heydrov,M,24.0,,83.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Light-Heavyweight,
51197,Nazim Galib-ogly Hseynov,M,26.0,,,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Extra-Lightweight,
51202,Zlfiyy Yusif Hseynova,F,25.0,164.0,55.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Lightweight,
51537,Mogamed Ibragimov,M,21.0,180.0,85.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Middleweight, Freestyle",
64476,lham Krimov,M,20.0,180.0,81.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Heavyweight,
79297,Davud Abdulla Mhmmdov,M,25.0,182.0,97.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
80695,Asif Mlikov,M,25.0,162.0,62.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Bantamweight,
80703,Elxan Mmmdov,M,26.0,,,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Sabre, Individual",
80706,dalt Mmmdov,M,21.0,181.0,125.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Super-Heavyweight,
98005,Emin Aleksandr Quliyev,M,20.0,,,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,
106418,Vasif sadov,M,30.0,180.0,69.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,
120417,Valeri Timoxin,M,37.0,182.0,87.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,
133696,Tahir Zahidov,M,17.0,154.0,53.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",
28384,Lyudmila Dideleva,F,17.0,,,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
28384,Lyudmila Dideleva,F,17.0,,,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
28384,Lyudmila Dideleva,F,17.0,,,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,
29183,Sergey Nikolayevich Dolidovich,M,20.0,175.0,68.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
29183,Sergey Nikolayevich Dolidovich,M,20.0,175.0,68.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
29183,Sergey Nikolayevich Dolidovich,M,20.0,175.0,68.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
29183,Sergey Nikolayevich Dolidovich,M,20.0,175.0,68.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
41769,Vasily Fyodorovich Gorbachov,M,29.0,182.0,75.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
41769,Vasily Fyodorovich Gorbachov,M,29.0,182.0,75.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
42935,Yelena Anatolyevna Grigoryeva,F,19.0,159.0,48.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,
44383,Samvel Gyozalyan,M,23.0,186.0,84.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,
57106,Svetlana Vladimirovna Kamotskaya,F,30.0,170.0,60.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
57106,Svetlana Vladimirovna Kamotskaya,F,30.0,170.0,60.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
57106,Svetlana Vladimirovna Kamotskaya,F,30.0,170.0,60.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
57107,Viktor Borisovich Kamotsky,M,30.0,182.0,74.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
57107,Viktor Borisovich Kamotsky,M,30.0,182.0,74.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
57107,Viktor Borisovich Kamotsky,M,30.0,182.0,74.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
59355,Igor Viktorovich Khokhryakov,M,29.0,176.0,67.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
59355,Igor Viktorovich Khokhryakov,M,29.0,176.0,67.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
62114,Irina Kokuyeva,F,20.0,163.0,58.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
62114,Irina Kokuyeva,F,20.0,163.0,58.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
62114,Irina Kokuyeva,F,20.0,163.0,58.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,
72679,Lyudmila Vasilyevna Lysenko (-Arluskaya),F,20.0,160.0,55.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
77015,Viktor Viktorovich Maygurov,M,25.0,170.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
77015,Viktor Viktorovich Maygurov,M,25.0,170.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
83436,Aleksandr Aleksandrovich Murashko,M,22.0,174.0,63.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Men's Singles,
87136,Vitaly Leonidovich Novichenko,M,18.0,178.0,72.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,500 metres",
87136,Vitaly Leonidovich Novichenko,M,18.0,178.0,72.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 5,000 metres",
87839,Igor Yuryevich Obukhov,M,24.0,172.0,65.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
87839,Igor Yuryevich Obukhov,M,24.0,172.0,65.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
87839,Igor Yuryevich Obukhov,M,24.0,172.0,65.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
91344,Svetlana Vyacheslavovna Paramygina,F,28.0,164.0,60.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver
91344,Svetlana Vyacheslavovna Paramygina,F,28.0,164.0,60.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
91400,Aleksey Leonidovich Parfenkov,M,26.0,170.0,68.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Aerials,
93024,Aleksandr Sergeyevich Penigin,M,20.0,189.0,82.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Moguls,
93491,Nataliya Lvovna Permyakova,F,23.0,165.0,51.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
93491,Nataliya Lvovna Permyakova,F,23.0,165.0,51.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
95123,Yelena Gennadyevna Piraynen,F,24.0,168.0,50.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
95123,Yelena Gennadyevna Piraynen,F,24.0,168.0,50.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
95123,Yelena Gennadyevna Piraynen,F,24.0,168.0,50.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
95339,Vyacheslav Anatolyevich Plaksunov,M,25.0,178.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
95339,Vyacheslav Anatolyevich Plaksunov,M,25.0,178.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
95339,Vyacheslav Anatolyevich Plaksunov,M,25.0,178.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
96171,Aleksandr Vladimirovich Popov,M,28.0,176.0,74.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
96171,Aleksandr Vladimirovich Popov,M,28.0,176.0,74.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
98528,Yuliya Rakovich,F,19.0,158.0,51.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Aerials,
99480,Yevgeny Leonidovich Redkin,M,24.0,184.0,81.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
103921,Oleg Vladimirovich Ryzhenkov,M,26.0,173.0,73.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
103922,Nataliya Anatolyevna Ryzhenkova,F,21.0,169.0,57.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
105939,Vadim Leonidovich Sashurin,M,23.0,182.0,76.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
111297,Yelena Alekseyevna Sinkevich,F,22.0,162.0,53.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
111297,Yelena Alekseyevna Sinkevich,F,22.0,162.0,53.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
111297,Yelena Alekseyevna Sinkevich,F,22.0,162.0,53.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
111297,Yelena Alekseyevna Sinkevich,F,22.0,162.0,53.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
111325,Aleksandr Petrovich Sinyavsky,M,16.0,172.0,57.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
111325,Aleksandr Petrovich Sinyavsky,M,16.0,172.0,57.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
127489,Vasily Aleksandrovich Vorobyov,M,22.0,173.0,69.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Aerials,
133762,Sergey Petrovich Zakharenko,M,19.0,170.0,64.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,
134718,Igor Nikolayevich Zhelezovsky,M,30.0,186.0,95.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Men's 500 metres,
134718,Igor Nikolayevich Zhelezovsky,M,30.0,186.0,95.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,000 metres",Silver
1651,Ibad Amirovich Akhmedov,M,21.0,160.0,54.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",
2281,Sergey Petrovich Alay,M,31.0,185.0,105.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,
2515,Svetlana Yuryevna Alekseyeva,F,26.0,168.0,53.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Springboard,
5702,Igor Vyacheslavovich Astapkovich,M,33.0,192.0,120.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,
5839,"Anzhelika Petrovna ""Anzhela"" Atroshchenko (-Kinet)",F,25.0,176.0,58.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Long Jump,
5839,"Anzhelika Petrovna ""Anzhela"" Atroshchenko (-Kinet)",F,25.0,176.0,58.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Heptathlon,
6787,Natik Nadirovich Bagirov,M,31.0,162.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Extra-Lightweight,
7620,Olga Vladimirovna Barabanshchikova,F,16.0,176.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Singles,
7620,Olga Vladimirovna Barabanshchikova,F,16.0,176.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Doubles,
7676,Natalia Baranovskaya-Khatziloizou,F,17.0,173.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
7676,Natalia Baranovskaya-Khatziloizou,F,17.0,173.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
7676,Natalia Baranovskaya-Khatziloizou,F,17.0,173.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,
8456,Igor Mikhaylovich Basinsky,M,33.0,180.0,97.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",
8456,Igor Mikhaylovich Basinsky,M,33.0,180.0,97.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
9585,Konstantin Nikolayevich Belevich,M,28.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,
9828,Viktor Vladimirovich Belyatsky,M,25.0,,91.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,
11471,Madina Ulfatovna Biktagirova,F,31.0,158.0,46.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
13142,Oleg Ivanovich Bondarik,M,19.0,173.0,64.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
13580,Inga Gennadyevna Borodich,F,17.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,
16129,Viktor Viktorovich Budantsev,M,35.0,189.0,85.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Multihull,
16154,Nataliya Nikolayevna Budilo,F,16.0,162.0,38.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
