ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
57107,Viktor Borisovich Kamotsky,M,30.0,182.0,74.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
59355,Igor Viktorovich Khokhryakov,M,29.0,176.0,67.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
59355,Igor Viktorovich Khokhryakov,M,29.0,176.0,67.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
62114,Irina Kokuyeva,F,20.0,163.0,58.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
62114,Irina Kokuyeva,F,20.0,163.0,58.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
62114,Irina Kokuyeva,F,20.0,163.0,58.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,
72679,Lyudmila Vasilyevna Lysenko (-Arluskaya),F,20.0,160.0,55.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
77015,Viktor Viktorovich Maygurov,M,25.0,170.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
77015,Viktor Viktorovich Maygurov,M,25.0,170.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
83436,Aleksandr Aleksandrovich Murashko,M,22.0,174.0,63.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Men's Singles,
87136,Vitaly Leonidovich Novichenko,M,18.0,178.0,72.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,500 metres",
87136,Vitaly Leonidovich Novichenko,M,18.0,178.0,72.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 5,000 metres",
87839,Igor Yuryevich Obukhov,M,24.0,172.0,65.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
87839,Igor Yuryevich Obukhov,M,24.0,172.0,65.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
87839,Igor Yuryevich Obukhov,M,24.0,172.0,65.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
91344,Svetlana Vyacheslavovna Paramygina,F,28.0,164.0,60.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver
91344,Svetlana Vyacheslavovna Paramygina,F,28.0,164.0,60.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
91400,Aleksey Leonidovich Parfenkov,M,26.0,170.0,68.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Aerials,
93024,Aleksandr Sergeyevich Penigin,M,20.0,189.0,82.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Moguls,
93491,Nataliya Lvovna Permyakova,F,23.0,165.0,51.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
93491,Nataliya Lvovna Permyakova,F,23.0,165.0,51.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
95123,Yelena Gennadyevna Piraynen,F,24.0,168.0,50.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
95123,Yelena Gennadyevna Piraynen,F,24.0,168.0,50.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
95123,Yelena Gennadyevna Piraynen,F,24.0,168.0,50.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
95339,Vyacheslav Anatolyevich Plaksunov,M,25.0,178.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
95339,Vyacheslav Anatolyevich Plaksunov,M,25.0,178.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
95339,Vyacheslav Anatolyevich Plaksunov,M,25.0,178.0,70.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
96171,Aleksandr Vladimirovich Popov,M,28.0,176.0,74.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
96171,Aleksandr Vladimirovich Popov,M,28.0,176.0,74.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
98528,Yuliya Rakovich,F,19.0,158.0,51.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Aerials,
99480,Yevgeny Leonidovich Redkin,M,24.0,184.0,81.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
103921,Oleg Vladimirovich Ryzhenkov,M,26.0,173.0,73.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
103922,Nataliya Anatolyevna Ryzhenkova,F,21.0,169.0,57.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
105939,Vadim Leonidovich Sashurin,M,23.0,182.0,76.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
111297,Yelena Alekseyevna Sinkevich,F,22.0,162.0,53.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
111297,Yelena Alekseyevna Sinkevich,F,22.0,162.0,53.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
111297,Yelena Alekseyevna Sinkevich,F,22.0,162.0,53.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
111297,Yelena Alekseyevna Sinkevich,F,22.0,162.0,53.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
111325,Aleksandr Petrovich Sinyavsky,M,16.0,172.0,57.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
111325,Aleksandr Petrovich Sinyavsky,M,16.0,172.0,57.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
127489,Vasily Aleksandrovich Vorobyov,M,22.0,173.0,69.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Aerials,
133762,Sergey Petrovich Zakharenko,M,19.0,170.0,64.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,
134718,Igor Nikolayevich Zhelezovsky,M,30.0,186.0,95.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Men's 500 metres,
134718,Igor Nikolayevich Zhelezovsky,M,30.0,186.0,95.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,000 metres",Silver
1651,Ibad Amirovich Akhmedov,M,21.0,160.0,54.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",
2281,Sergey Petrovich Alay,M,31.0,185.0,105.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,
2515,Svetlana Yuryevna Alekseyeva,F,26.0,168.0,53.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Springboard,
5702,Igor Vyacheslavovich Astapkovich,M,33.0,192.0,120.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,
5839,"Anzhelika Petrovna ""Anzhela"" Atroshchenko (-Kinet)",F,25.0,176.0,58.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Long Jump,
5839,"Anzhelika Petrovna ""Anzhela"" Atroshchenko (-Kinet)",F,25.0,176.0,58.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Heptathlon,
6787,Natik Nadirovich Bagirov,M,31.0,162.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Extra-Lightweight,
7620,Olga Vladimirovna Barabanshchikova,F,16.0,176.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Singles,
7620,Olga Vladimirovna Barabanshchikova,F,16.0,176.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Doubles,
7676,Natalia Baranovskaya-Khatziloizou,F,17.0,173.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
7676,Natalia Baranovskaya-Khatziloizou,F,17.0,173.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
7676,Natalia Baranovskaya-Khatziloizou,F,17.0,173.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,
8456,Igor Mikhaylovich Basinsky,M,33.0,180.0,97.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",
8456,Igor Mikhaylovich Basinsky,M,33.0,180.0,97.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
9550,Aleksandr Gennadyevich Belanovsky,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
9585,Konstantin Nikolayevich Belevich,M,28.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,
9828,Viktor Vladimirovich Belyatsky,M,25.0,,91.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,
11471,Madina Ulfatovna Biktagirova,F,31.0,158.0,46.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
12762,Svetlana Leonidovna Boginskaya,F,23.0,157.0,44.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
13142,Oleg Ivanovich Bondarik,M,19.0,173.0,64.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
13580,Inga Gennadyevna Borodich,F,17.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,
16129,Viktor Viktorovich Budantsev,M,35.0,189.0,85.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Multihull,
16154,Nataliya Nikolayevna Budilo,F,16.0,162.0,38.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
16327,Viktor Grigoryevich Bulat,M,25.0,192.0,105.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Shot Put,
17068,Sergey Sergeyevich Bykovsky,M,24.0,174.0,63.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Welterweight,
20491,Vlada Anatolyevna Chernyavskaya,F,30.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Singles,
20836,Oleg Vladimirovich Chiritsa,M,32.0,,99.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight I,
25752,Tamara Viktorovna Davydenko (-Samokhvalova),F,21.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Bronze
29753,Dmitry Aleksandrovich Dovgalyonok,M,24.0,195.0,93.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",
30313,Vladimir Vladimirovich Dubrovshchik,M,24.0,191.0,115.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,Silver
30519,"Nataliya Stanislavovna ""Natasha"" Dukhnova",F,30.0,174.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 800 metres,
30519,"Nataliya Stanislavovna ""Natasha"" Dukhnova",F,30.0,174.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Women's 1,500 metres",
30520,Sergey Petrovich Dukhovich (-Lyakhovich),M,20.0,194.0,96.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Super-Heavyweight,
31042,Sergey Sergeyevich Dychkov,M,19.0,190.0,91.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,
35307,Lyudmila Anatolyevna Filimonova,F,25.0,184.0,76.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Discus Throw,
38185,"Nataliya Grigoryevna ""Natasha"" Galushko",F,24.0,161.0,48.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,
39772,Vyacheslav Mikhaylovich German,M,24.0,182.0,76.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
40447,Viktor Gordeyevich Ginko,M,30.0,186.0,77.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,
40729,Aleksandr Ivanovich Glavatsky,M,26.0,187.0,82.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,
41047,Oleg Romanovich Gogol,M,27.0,168.0,63.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Freestyle",
41204,Yevgeny Sergeyevich Golovanov,M,24.0,178.0,65.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
41394,Dmitry Mikhaylovich Goncharuk,M,26.0,190.0,112.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Shot Put,
41903,Lyudmila Nikolayevna Gorozhanskaya,F,26.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Points Race,
43776,Aleksandr Nikolayevich Gukov,M,24.0,182.0,75.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Breaststroke,
44279,Aleksandr Viktorovich Guzov,M,21.0,170.0,58.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
45185,Eduard Hmlinen,M,27.0,194.0,91.5,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,
56829,Sergey Ivanovich Kalesnik,M,26.0,182.0,82.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
56879,Dmitry Alekseyevich Kalinovsky,M,24.0,195.0,90.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,
57136,Andrey Yakovlevich Kan,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
57136,Andrey Yakovlevich Kan,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
57136,Andrey Yakovlevich Kan,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
57136,Andrey Yakovlevich Kan,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
57136,Andrey Yakovlevich Kan,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
57136,Andrey Yakovlevich Kan,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
57136,Andrey Yakovlevich Kan,M,24.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
57370,Vasily Borisovich Kaptyukh,M,29.0,197.0,125.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,Bronze
57524,Olga Vitalyevna Kardopoltseva,F,29.0,170.0,56.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,
58132,Pavel Ivanovich Kavetsky,M,21.0,183.0,74.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
58348,Oleg Nikolayevich Kechko,M,28.0,,76.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middleweight,
59127,Vyacheslav Yevgenyevich Khamulkin,M,24.0,172.0,67.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Diving,Diving Men's Springboard,
59316,Vladimir Pavlovich Khlud,M,32.0,,90.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,
59325,Mikhail Khmelnitsky,M,26.0,166.0,57.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,
59342,Yekaterina Anatolyevna Khodotovich-Karsten,F,24.0,185.0,80.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Single Sculls,Gold
59378,Sergey Grigoryevich Khoretsky,M,40.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,
59404,Tatyana Aleksandrovna Khramova (-Konnikova),F,26.0,178.0,58.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's High Jump,
61249,Anatoly Viktorovich Klimenko,M,32.0,173.0,68.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Rifle, 10 metres",
61249,Anatoly Viktorovich Klimenko,M,32.0,173.0,68.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
62720,Vladimir Nikolayevich Kopytov,M,30.0,176.0,69.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",
62899,Mikhail Mikhaylovich Korshuk,M,26.0,182.0,70.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Men's Singles,
62899,Mikhail Mikhaylovich Korshuk,M,26.0,182.0,70.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Mixed Doubles,
63453,Sergey Kovalevsky,M,26.0,184.0,98.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
63542,Anna Fyodorovna Kozak,F,22.0,168.0,58.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres,
63620,Igor Vladimirovich Kozyr,M,29.0,177.0,76.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Welterweight, Freestyle",
63763,Aleksandr Krasko,M,24.0,190.0,100.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,
64146,Aleksey Ivanovich Kriventsov,M,22.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Breaststroke,
64652,Sergey Ivanovich Kudrevich,M,28.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Diving,Diving Men's Platform,
65148,Aleksandr Nikolayevich Kurlovich,M,34.0,185.0,125.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Super-Heavyweight,
65155,Tatyana Ivanovna Kurochkina (Matsuta-),F,28.0,174.0,62.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres Hurdles,
65217,Yelena Nikolayevna Kurzina,F,35.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",
67764,Tatyana Mikhaylovna Ledovskaya,F,30.0,171.0,60.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres Hurdles,
70462,Sergey Nikolayevich Lishtvan,M,25.0,188.0,96.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
70903,Leonid Mikhaylovich Lobachov,M,29.0,,76.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middleweight,
72181,Konstantin Leonidovich Lukashik,M,20.0,176.0,73.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",
