ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
41044,Bak'ur Gogit'idze,M,22.0,183.0,100.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
41049,K'oba Gogoladze,M,23.0,172.0,62.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,
41054,Avtandil Gogolishvili,M,32.0,172.0,82.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Middleweight, Freestyle",
43815,K'oba Guliashvili,M,28.0,166.0,58.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
51479,"Vakht'ang ""Vaho"" Iagorashvili",M,32.0,185.0,83.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Modern Pentathlon,Modern Pentathlon Men's Individual,
52038,Tamaz Imnaishvili,M,41.0,186.0,105.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,
56469,Giorgi K'andelak'i,M,25.0,191.0,91.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,
64485,Eldar-Luk'a K'urt'anidze,M,24.0,173.0,96.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
64860,Akn Kulolu,M,24.0,195.0,75.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Middleweight,
65464,Khatuna Kvrivishvili-Lorig,F,22.0,170.0,64.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,
70384,Soso Lip'art'eliani,M,25.0,178.0,78.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Middleweight,Bronze
70942,Mevlud Lobzhanidze,M,27.0,184.0,95.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Heavyweight,
71579,Archil Lortkipanidze,M,26.0,189.0,80.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Sabre, Individual",
71942,Nino Luarsabishvili-Uchadze,F,31.0,166.0,60.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",
71942,Nino Luarsabishvili-Uchadze,F,31.0,166.0,60.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
78406,T'ariel Melelashvili,M,20.0,184.0,76.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
79030,Tengiz Meskhadze,M,27.0,177.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,
79667,Bidzina Mikiashvili,M,28.0,167.0,83.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Light-Heavyweight,
90361,Gela P'ap'ashvili,M,27.0,157.0,48.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",
97744,Nino Qazarashvili,F,16.0,152.0,46.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Springboard,
100160,Giorgi Revazishvili,M,21.0,168.0,73.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Lightweight,
104879,Nino Salukvadze (-Machavariani),F,27.0,168.0,58.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",
104879,Nino Salukvadze (-Machavariani),F,27.0,168.0,58.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
121591,Zaza T'qeshelashvili,M,31.0,187.0,100.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
122167,Giorgi Ts'mindashvili,M,20.0,188.0,85.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Middleweight,
122747,Zaza Turmanidze,M,31.0,186.0,130.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",
123529,Elvira Urusova,F,28.0,177.0,90.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Shot Put,
125221,"Besarion ""Besik'"" Vardzelashvili",M,19.0,180.0,63.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Welterweight,
125562,Georgios Vazagkasvili,M,22.0,163.0,66.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Extra-Lightweight,
