ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
118729,Vadim Tatarov,M,25.0,179.0,72.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Breaststroke,
118729,Vadim Tatarov,M,25.0,179.0,72.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Breaststroke,
120256,Octavian icu,M,23.0,175.0,60.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,
121068,Oleg Tonoritchi,M,22.0,179.0,74.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
123704,Vadim Vacarciuc,M,23.0,179.0,94.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Light-Heavyweight,
123917,Natalia Valeeva,F,26.0,168.0,64.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,
126490,Mihai Vihodet,M,21.0,,98.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight I,
126969,Valeriu Vlas,M,24.0,172.0,52.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,
133643,Vadim Zadoinov,M,27.0,187.0,72.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,
133691,Andrei Zaharov,M,20.0,189.0,76.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Freestyle,
133691,Andrei Zaharov,M,20.0,189.0,76.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Freestyle,
