ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
62662,Sergey Viktorovich Kopenkin,M,24.0,172.0,60.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,
62875,Olga Korotayeva,F,16.0,,,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 800 metres Freestyle,
63452,Aleksandr Kovalevsky,M,22.0,190.0,120.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",
64836,Nataliya Anatolyevna Kuligina,F,24.0,157.0,48.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Extra-Lightweight,
65154,Andrey Petrovich Kurnyavka,M,28.0,,91.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,
65450,Andrey Kvasov,M,20.0,188.0,75.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Freestyle,
66616,Dmitry Lapin,M,18.0,,,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Freestyle,
71170,Yury Lomov,M,32.0,175.0,73.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Rifle, 10 metres",
71170,Yury Lomov,M,32.0,175.0,73.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
71170,Yury Lomov,M,32.0,175.0,73.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
78413,Yury Remmovich Melentyev,M,31.0,187.0,80.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",
78413,Yury Remmovich Melentyev,M,31.0,187.0,80.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",
80462,Andrey Mitkovets,M,21.0,,,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
80462,Andrey Mitkovets,M,21.0,,,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
94023,Yevgeny Georgiyevich Petrashov,M,21.0,185.0,74.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Breaststroke,
95962,Viktoriya Polyayeva,F,15.0,,,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,
97298,Konstantin Pryakhin,M,23.0,,,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Backstroke,
105117,Raatbek Kanylbekovich Sanatbayev,M,27.0,185.0,85.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",
108816,Vadim Sergeyev,M,31.0,192.0,100.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Heavyweight,
109989,"Yevgeny ""Yeniya"" Shorokhov",M,21.0,195.0,82.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,
112110,Maksim Smetanin,M,22.0,185.0,70.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,
121148,Vladimir Gavrilevich Torgovkin,M,31.0,162.0,55.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",
123830,Yevgeny Vakker,M,20.0,176.0,65.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Points Race,
125447,Vitaly Vasilyev,M,23.0,191.0,83.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,
