ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
34405,Pavelas Fedorenka,M,31.0,190.0,70.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,
38814,Rta Garkauskait-Pakauskien (-Bdien-),F,19.0,166.0,56.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Women's Singles,
42892,Darius Grigalionis,M,19.0,195.0,95.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Backstroke,
43522,Daina Gudzineviit,F,30.0,178.0,76.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Women's Double Trap,
57693,Vitalijus Karpaiauskas,M,30.0,173.0,67.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,
57906,Artras Kasputis,M,29.0,183.0,83.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Individual Time Trial,
57906,Artras Kasputis,M,29.0,183.0,83.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",
57906,Artras Kasputis,M,29.0,183.0,83.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
58298,Valdas Kazlauskas,M,38.0,178.0,68.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,
59581,Vaclavas Kidykas,M,34.0,197.0,115.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,
61166,Saulius Kleiza,M,32.0,196.0,125.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Shot Put,
61318,Kristina Kliukeviit,F,21.0,,,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,
64972,eslovas Kundrotas,M,35.0,180.0,62.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,
65056,Vidas Kupinskas,M,25.0,186.0,90.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
65056,Vidas Kupinskas,M,25.0,186.0,90.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
72415,Remigijus Lupeikis,M,27.0,182.0,80.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
72415,Remigijus Lupeikis,M,27.0,182.0,80.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Individual Time Trial,
72415,Remigijus Lupeikis,M,27.0,182.0,80.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Points Race,
77081,Rasa Maeikyt,F,20.0,172.0,67.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",
77111,Raimundas Mauolis,M,24.0,185.0,75.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,
77111,Raimundas Mauolis,M,24.0,185.0,75.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,
78907,Algimantas Merkeviius,M,27.0,,,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Middleweight,
80054,Sonata Miluauskait (Buksnien-),F,22.0,162.0,52.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,
92197,Riardas Pauliukonis,M,21.0,189.0,97.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",
94195,Laura Petrutyt,F,19.0,,,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,
94195,Laura Petrutyt,F,19.0,,,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,
95835,Jolanta Polikeviit,F,25.0,165.0,50.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",
95835,Jolanta Polikeviit,F,25.0,165.0,50.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Individual Time Trial,
95836,Rasa Polikeviit,F,25.0,167.0,52.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",
95836,Rasa Polikeviit,F,25.0,167.0,52.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Individual Time Trial,
98445,Audrius Raizgys,M,27.0,185.0,80.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,
98589,Rita Ramanauskait,F,26.0,175.0,73.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Javelin Throw,
99320,Rita Razmait,F,29.0,167.0,65.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Sprint,
99320,Rita Razmait,F,29.0,167.0,65.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Points Race,
102262,Jonas (Ivan) Romanovas (Romanov),M,38.0,175.0,70.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
103476,Raimondas Rumas,M,24.0,179.0,68.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
104051,Remigija Sablovskait-Nazarovien,F,29.0,180.0,70.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Heptathlon,
104546,Birut akickien (Juoznait-),F,27.0,186.0,80.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Single Sculls,
106243,Arnas Savickas,M,21.0,199.0,81.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Backstroke,
106244,Nel Savickyt-ilinskien,F,26.0,176.0,59.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's High Jump,
113926,Mindaugas pokas,M,21.0,,,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Backstroke,
114504,Stefanija Statkuvien (Vilnit-),F,33.0,166.0,57.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,
116290,Remigijus ukeviius,M,26.0,166.0,61.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
125347,Ruslanas Vartanovas,M,24.0,164.0,58.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",
126549,Raimondas Vilinskas,M,19.0,184.0,80.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
126774,Dainius Virbickas,M,24.0,185.0,78.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,
127767,Ramnas Vyniauskas,M,19.0,177.0,105.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,
133642,Andrejus Zadneprovskis,M,21.0,176.0,74.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Modern Pentathlon,Modern Pentathlon Men's Individual,
134299,"Dita elvien (Babrauskait-, -Kareckien)",F,28.0,,,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,
134299,"Dita elvien (Babrauskait-, -Kareckien)",F,28.0,,,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,
134299,"Dita elvien (Babrauskait-, -Kareckien)",F,28.0,,,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,
134996,Diana ilit,F,20.0,162.0,61.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",
135399,Daugvinas Zujus,M,20.0,182.0,65.0,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,
