ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
57478,"Aleksandr ""Alex"" Karapetyan",M,25.0,170.0,92.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,
65521,Khachatur Kyapanaktsyan,M,28.0,172.0,77.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middleweight,
74642,Aghasi Manukyan,M,29.0,165.0,60.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
74643,Anush Manukyan,F,26.0,,,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,
74645,Mkhitar Razmikovich Manukyan,M,23.0,166.0,63.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
74646,Samvel Manukyan,M,21.0,165.0,65.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
75925,Armen Martirosyan,M,26.0,187.0,75.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,
79836,Israel Militosyan,M,27.0,165.0,70.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Lightweight,
80668,Armen Mkrtchyan,M,22.0,153.0,52.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Silver
83259,Nshan Munchyan,M,33.0,158.0,48.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Flyweight,
84861,Armen Lyudvikovich Nazaryan,M,22.0,162.0,60.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold
91312,Lernik Papyan,M,29.0,162.0,51.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,
93953,Hrachya Petikyan,M,36.0,174.0,78.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
105780,Norayr Sargsyan,M,21.0,164.0,62.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
105781,Sargis Sargsyan,M,23.0,180.0,76.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,
125215,Ara Vardanyan,M,21.0,,108.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight II,
132771,Hayk Yeghiazaryan,M,24.0,,70.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Lightweight,
132772,Tsolak Yeghishyan,M,25.0,177.0,88.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
