ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
40669,Svetlana Alekseyevna Gladysheva,F,22.0,170.0,73.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,
41220,Mira Golub,F,18.0,171.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,
41220,Mira Golub,F,18.0,171.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,
41220,Mira Golub,F,18.0,171.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,
41224,Aleksandr Vyacheslavovich Golubyov,M,21.0,174.0,74.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Men's 500 metres,Gold
41224,Aleksandr Vyacheslavovich Golubyov,M,21.0,174.0,74.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,000 metres",
41785,"Yekaterina Aleksandrovna ""Katya"" Gordeyeva (-Grinkova, -Kulik)",F,22.0,,,Russia-1,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,Gold
41896,Andrey Vladimirovich Gorokhov,M,25.0,185.0,92.0,Russia-1,RUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,
43025,"Oksana Vladimirovna ""Pasha"" Grishchuk",F,22.0,164.0,50.0,Russia-1,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
43493,Irina Alekseyevna Gubkina,F,21.0,166.0,66.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,
60697,Andrey Aleksandrovich Kirillov,M,27.0,180.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
60697,Andrey Aleksandrovich Kirillov,M,27.0,180.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
60706,Valery Viktorovich Kiriyenko,M,28.0,170.0,65.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,
60706,Valery Viktorovich Kiriyenko,M,28.0,170.0,65.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
61217,Sergey Konstantinovich Klevchenya,M,23.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Men's 500 metres,Silver
61217,Sergey Konstantinovich Klevchenya,M,23.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze
61688,Valery Vladimirovich Kobelev,M,20.0,180.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,
61728,Sergey Kobyzev,M,20.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,
61728,Sergey Kobyzev,M,20.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",
62866,Yelena Korolyova,F,20.0,170.0,63.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Moguls,
63572,Yelizaveta Aleksandrovna Kozhevnikova,F,20.0,166.0,59.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
64345,Sergey Valeryevich Kruglov,M,33.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,
67446,Gennady Nikolayevich Lazutin,M,27.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,28.0,167.0,57.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,28.0,167.0,57.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,28.0,167.0,57.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
68327,Vladimir Engelsovich Legotin,M,23.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
68327,Vladimir Engelsovich Legotin,M,23.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
75969,Nataliya Martynova,F,23.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
78111,Valery Alekseyevich Medvedtsev,M,29.0,173.0,66.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,
79652,Yekaterina Mikhaylova,F,20.0,170.0,59.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",
84125,Svetlana Vyacheslavovna Nageykina,F,29.0,170.0,59.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
84125,Svetlana Vyacheslavovna Nageykina,F,29.0,170.0,59.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
84125,Svetlana Vyacheslavovna Nageykina,F,29.0,170.0,59.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
84736,Vadim Vladimirovich Naumov,M,24.0,176.0,75.0,Russia-3,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,
87037,Luiza Nikolayevna Noskova (Cherepanova-),F,25.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
87037,Luiza Nikolayevna Noskova (Cherepanova-),F,25.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
87037,Luiza Nikolayevna Noskova (Cherepanova-),F,25.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
87158,Olga Novikova,F,21.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,
89398,Nataliya Igorevna Orekhova,F,21.0,164.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Aerials,
90309,Igor Yuryevich Ozerov,M,25.0,173.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,
90309,Igor Yuryevich Ozerov,M,25.0,173.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",
91896,Igor Anatolyevich Pashkevich,M,22.0,177.0,68.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Men's Singles,
92319,Oleg V. Pavlov,M,27.0,172.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,500 metres",
92319,Oleg V. Pavlov,M,27.0,172.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 5,000 metres",
94120,Oleg Yuryevich Petrov,M,26.0,175.0,95.0,Russia-2,RUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Two,
95753,Stanislav Valeryevich Pokhilko,M,18.0,180.0,66.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
95753,Stanislav Valeryevich Pokhilko,M,18.0,180.0,66.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
95924,Nataliya Fyodorovna Polozkova (Kozlova-),F,21.0,170.0,62.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,
95924,Nataliya Fyodorovna Polozkova (Kozlova-),F,21.0,170.0,62.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,000 metres",
95924,Nataliya Fyodorovna Polozkova (Kozlova-),F,21.0,170.0,62.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,500 metres",
97179,Aleksey Alekseyevich Prokurorov,M,29.0,177.0,72.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
97179,Aleksey Alekseyevich Prokurorov,M,29.0,177.0,72.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
97179,Aleksey Alekseyevich Prokurorov,M,29.0,177.0,72.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
97179,Aleksey Alekseyevich Prokurorov,M,29.0,177.0,72.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
97701,Marina Leonidovna Pylayeva,F,27.0,162.0,54.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
97701,Marina Leonidovna Pylayeva,F,27.0,162.0,54.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",
99224,Oksana Ismailovna Ravilova,F,26.0,170.0,65.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,
99224,Oksana Ismailovna Ravilova,F,26.0,170.0,65.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,000 metres",
99224,Oksana Ismailovna Ravilova,F,26.0,170.0,65.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,500 metres",
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,29.0,162.0,55.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,29.0,162.0,55.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
110081,Sergey Borisovich Shupletsov,M,23.0,178.0,76.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver
112599,Nataliya Anatolyevna Snytina (-Medvedtseva),F,22.0,,,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
112957,Aleksey Solodyankin,M,21.0,174.0,64.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
112957,Aleksey Solodyankin,M,21.0,174.0,64.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
115443,Valery Viktorovich Stolyarov,M,23.0,171.0,69.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,
118079,Nadezhda Aleksandrovna Talanova,F,26.0,160.0,58.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
118079,Nadezhda Aleksandrovna Talanova,F,26.0,160.0,58.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,
118599,Sergey Petrovich Tarasov,M,28.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,Bronze
118599,Sergey Petrovich Tarasov,M,28.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,Gold
118732,Oleg Stanislavovich Tataurov,M,21.0,172.0,69.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Men's Singles,
120324,Yelena Valeryevna Tikhonova,F,16.0,170.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
120324,Yelena Valeryevna Tikhonova,F,16.0,170.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",
121698,Tatyana Aleksandrovna Trapeznikova,F,20.0,170.0,66.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 3,000 metres",
121698,Tatyana Aleksandrovna Trapeznikova,F,20.0,170.0,66.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 5,000 metres",
122004,Viktoriya Nikolayevna Troitskaya-Taranina,F,24.0,170.0,50.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
122004,Viktoriya Nikolayevna Troitskaya-Taranina,F,24.0,170.0,50.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",
123499,Aleksey Yevgenyevich Urmanov,M,20.0,179.0,72.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Men's Singles,Gold
123586,Maiya Valentinovna Usova (-Orletskaya),F,29.0,160.0,45.0,Russia-2,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
123857,Yelena Valeryevna Vlbe (Trubitsyna-),F,25.0,164.0,54.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,
123857,Yelena Valeryevna Vlbe (Trubitsyna-),F,25.0,164.0,54.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
127484,Aleksandr Nikolayevich Vorobyov,M,24.0,170.0,65.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
127558,Mikhail Vostroknutov,M,24.0,188.0,88.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Men's 500 metres,
127558,Mikhail Vostroknutov,M,24.0,188.0,88.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 1,000 metres",
132791,Lyubov Ivanovna Yegorova,F,27.0,167.0,58.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Gold
132791,Lyubov Ivanovna Yegorova,F,27.0,167.0,58.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Silver
132791,Lyubov Ivanovna Yegorova,F,27.0,167.0,58.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
132791,Lyubov Ivanovna Yegorova,F,27.0,167.0,58.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,Gold
132915,Mikhail Viktorovich Yesin,M,26.0,179.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
132915,Mikhail Viktorovich Yesin,M,26.0,179.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
134274,Varvara Vladimirovna Zelenskaya (-Degeorges),F,21.0,178.0,76.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,
