ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
2740,Vladimir Alimdyanov,M,23.0,187.0,88.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
4448,Vitaly Anosov,M,19.0,180.0,78.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
5082,Yury Aristov,M,22.0,187.0,77.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,
5701,Yevgeny Astanin,M,21.0,186.0,80.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",
5701,Yevgeny Astanin,M,21.0,186.0,80.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
5779,Nariman Atayev,M,25.0,174.0,67.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,
6770,Armen Yuryevich Bagdasarov,M,23.0,190.0,100.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Middleweight,Silver
16135,Boris Dugdanovich Budayev,M,39.0,170.0,73.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Welterweight, Freestyle",
19557,Ruslan Shamilovich Chagayev,M,17.0,179.0,91.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,
21462,Oksana Aleksandrovna Chusovitina,F,21.0,153.0,43.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
21462,Oksana Aleksandrovna Chusovitina,F,21.0,153.0,43.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
21462,Oksana Aleksandrovna Chusovitina,F,21.0,153.0,43.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
21462,Oksana Aleksandrovna Chusovitina,F,21.0,153.0,43.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
21462,Oksana Aleksandrovna Chusovitina,F,21.0,153.0,43.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
28899,Lyudmila Leonidovna Dmitriady (Lapshina-),F,27.0,162.0,57.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres,
28899,Lyudmila Leonidovna Dmitriady (Lapshina-),F,27.0,162.0,57.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 200 metres,
31162,Anastasiya Dzyundzyak,F,17.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
31162,Anastasiya Dzyundzyak,F,17.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
31162,Anastasiya Dzyundzyak,F,17.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
31162,Anastasiya Dzyundzyak,F,17.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
31162,Anastasiya Dzyundzyak,F,17.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
33703,Arsen Suleymanovich Fadzayev,M,33.0,168.0,68.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Freestyle",
38357,Ramil Ganiyev,M,27.0,188.0,86.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,
51540,Temur Ibragimov,M,21.0,190.0,81.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Heavyweight,
51541,Ulugbek Ibragimov,M,21.0,169.0,57.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Featherweight,
52421,Inna Isakova,F,28.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",
52421,Inna Isakova,F,28.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
52569,Ramil Islamov,M,22.0,171.0,63.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Freestyle",
56494,Vyacheslav Kabanov,M,27.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Freestyle,
56494,Vyacheslav Kabanov,M,27.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
58282,Vladimir Kazantsev,M,24.0,196.0,86.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
59081,Igor Khalilov,M,24.0,193.0,138.5,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Super-Heavyweight,
59301,Ruslan Khinchagov,M,26.0,175.0,76.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Middleweight, Freestyle",
59401,Vitaly Khozhatelev,M,28.0,189.0,104.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,
59491,Shamsiddin Khudoyberdiyev,M,30.0,160.0,56.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",
60691,Ivan Kireyev,M,29.0,184.0,60.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
63179,Sergey Vladimirovich Kot,M,36.0,197.0,130.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Shot Put,
64599,Anvar Khatamovich Kuchmuradov,M,26.0,178.0,75.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,
65095,Bakhodir Kurbanov,M,23.0,170.0,63.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
65359,Shermukhammad Kuziyev,M,25.0,178.0,120.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",
72587,Irina Lyalina,F,28.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",
74648,Valentin Manushev,M,28.0,,108.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight II,
82955,Timur Mukhamedkhanov,M,24.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Lightweight,
82965,Alisher Mukhtarov,M,23.0,166.0,60.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Extra-Lightweight,
83306,Svetlana Munkova (Ruban-),F,31.0,175.0,59.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's High Jump,
83406,Kamol Muradov,M,21.0,180.0,90.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Heavyweight,
83994,Ravil Nachayev,M,22.0,190.0,85.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,
83994,Ravil Nachayev,M,22.0,190.0,85.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,
87402,Bakhtiyer Nurullayev,M,21.0,,80.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middleweight,
88195,Oleg Ogorodov,M,24.0,193.0,87.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,
91079,Dmitry Pankov,M,28.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Butterfly,
91406,Vladimir Parfyonov,M,26.0,195.0,105.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Javelin Throw,
93954,Yevgeny Vladimirovich Petin,M,21.0,182.0,71.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,
95936,Roman Geraldyevich Poltoratsky,M,23.0,195.0,120.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,
96170,Aleksandr Popov,M,21.0,190.0,88.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
97472,Oleg Pukhnaty,M,21.0,180.0,76.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Individual Medley,
97525,Grigory Valeryevich Pulyayev,M,25.0,172.0,71.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
103748,Rafkat Ruziyev,M,22.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Individual",
109395,Sergey Shayslamov,M,25.0,178.0,78.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",
109395,Sergey Shayslamov,M,25.0,178.0,78.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",
109944,Vladimir Shmakov,M,23.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Middleweight,
110036,Andrey Shturbabin,M,24.0,175.0,73.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Lightweight,
112988,Dmitry Solovyov,M,32.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Heavyweight,
120893,Dmitry Tomashevich,M,22.0,,,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,
122435,Oleg Tsvetkovsky,M,26.0,178.0,76.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,
122586,Karim Tulyaganov,M,22.0,178.0,71.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Middleweight,Bronze
123491,Aleksandr Urinov,M,23.0,186.0,100.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight I,
125990,Oleg Veretelnikov,M,24.0,187.0,83.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,
127583,Sergey Sergeyevich Voynov,M,19.0,188.0,89.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Javelin Throw,
132614,Viktor Anatolyevich Yansky,M,26.0,,54.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Flyweight,
132645,Dilshod Akhmedovich Yarbekov,M,22.0,170.0,70.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Middleweight,
133792,Damir Zakhartdinov,M,20.0,167.0,60.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
